4924.88955439064 4699.95318225895 5323.99498799529 7112.28911828178 3437.41913869615 5973.53761557684 3712.22622582684 3665.76130349086 2.0128771973706 21.1458504188884
4990.61900414885 4328.91500443764 6852.23272664898 9449.28726347083 4246.61075079063 7564.6819461597 7205.73143818313 8104.07451669855 2.10514441999256 22.4402442480056
5004.8365310181 4331.61498545439 6800.1686654273 9367.3510301645 3739.87611717062 6077.96264170592 6162.87062557373 6358.89573164156 2.13433505950943 24.4614933726218
5612.19199645645 6588.2832076315 8533.11285068134 14700.5041958211 4965.92642476473 11664.408852601 5965.69385174874 7590.366280589 1.89047376886156 30.8742321811963
5741.40092783516 7331.86380440022 8179.3329490987 14907.1067235881 4904.60666409702 12134.8546611176 8395.9561563474 12420.3940495036 1.78290163145988 35.193011964914
6354.03714964165 8105.27463854696 8420.16495763956 15230.4908805612 3788.36454868265 8942.17086019677 8381.29663579949 12236.4847727518 1.81640024781824 37.9142764106148
7514.90690649321 9989.42250968532 9878.57871288002 18610.6536327649 4180.2397132164 10414.108481574 11372.3653258435 17924.3321348377 1.66647008570101 49.4570167799246
8157.33804008291 10619.8907956210 11167.4247378720 20663.9377570088 4378.19348348057 11154.6560856900 13110.7599467206 20551.4839300931 1.63682772224424 55.1924220598408
8053.59896518309 10367.0652611855 11853.8033915513 21639.5508675948 5281.98107246713 13524.3997428878 11859.4971209600 18596.5381989690 1.68652521551867 59.2002645054871
8392.35471577678 10454.7711551554 10467.2813547473 18416.5162980139 5141.81899425083 12692.1752411328 13063.3217053616 19811.1886046772 1.77614292469715 60.5175096142848
8578.2257092851 10585.3683402365 11370.4845771898 19818.3705074888 5052.79419355103 11858.7216420569 11690.2018966034 17050.4372371517 1.83656612838869 62.5861562366959
9340.9555218269 11785.5469595805 10059.5724321450 17170.3795708389 5385.69751439588 12589.7965235179 10893.7261337756 16174.1224006019 1.83092688824891 79.2451048188452
8749.433041919 11109.6459278205 8702.90816026191 15004.9116916532 4568.2004088314 10883.0798101785 15724.0192756699 24239.5514398131 1.78121726558201 76.7461300622575
8299.2358050686 10402.0280928465 11062.3439870557 19405.8069699362 6483.32564692018 16065.7380758923 18851.4613917690 28934.5558220101 1.80670376754764 73.6440918008776
8617.45558242425 10738.3700537164 10343.5199693807 17511.3532194860 5402.29844756992 12733.9999150634 17843.5251927517 27563.7395991955 1.79354909785256 76.2562734824614
8244.57066835038 10258.1787979596 9417.41986226842 15711.9303050743 5560.61380170366 13096.6847752904 16833.0349116695 25532.2311220184 1.75641955400985 77.8883529254615
8471.79502270547 10874.9865015213 9478.61932534004 16167.9519986809 4546.13599209253 10685.2088548492 15430.0123982758 24076.7878784459 1.69487212371712 78.086555840902
8525.34163206528 11101.7436134839 7498.35400809407 12896.7359183754 4546.4964003121 11415.9059519129 13620.5901900413 21539.3474271190 1.67581179026441 82.1960758120542
8979.08879910313 11754.6833211374 7471.87219886978 12749.8032558007 4604.1485447365 11552.4203275361 12311.5586638977 19299.6660533896 1.71780360971338 79.1504023224897
8843.07268794156 11159.8764182530 9069.13469434363 15451.2017746817 3989.77413923105 9507.58677526423 11992.8213977778 18583.0609995540 1.73685303599688 83.149462700078
8673.9782319303 10217.4395201049 10481.8494106858 17294.5279058699 4822.54748532121 11105.9281999522 7066.67503158375 10541.1548991693 1.74485201991620 84.7837805073108
7610.06673257905 8018.62697292276 10088.1698531898 15381.9306726211 6195.58004908949 13469.3468745556 8522.90750352743 11113.53620414 1.94134351269358 80.0164053329353
7539.10786812995 8166.50132564621 9001.60056145524 13728.7643629677 5884.00708716092 12900.7230743172 7502.07777959075 9561.7997174093 1.90043426805971 81.7686595917556
7665.63771624314 8188.49688333053 8380.20846115231 12458.5469220883 5497.4599322801 11871.5701950775 7977.54641824445 10208.0669431911 1.89549008669744 79.3046553396809
7704.69770472505 8513.72066462628 9623.9806271122 15248.5750612074 5043.65126048833 11229.6372668379 7514.0477755777 10301.8052899230 1.83760500961669 71.3103541826675
7759.77985947368 8554.47249738796 9419.63390720248 14766.4615859744 6673.21848280302 15323.7399212137 9895.04395879361 13283.0539087881 1.92874320693741 66.3648319714127
6982.62407484529 7104.317923486 9160.07303796697 13521.2686663254 6197.2819662377 12888.3929847405 10364.8044549118 12815.2914681629 2.03346668588273 66.6105445765295
7644.32923252925 8496.3825365072 9131.13944008308 14060.3594128907 4843.10466178954 10278.3465171182 11712.1644799915 15772.2742650945 1.88793292576384 66.0817612148699
7024.40162615491 7017.43095238642 7419.12746946193 10311.0812278970 4198.79329766579 7818.68197336066 11446.4237056887 14606.6219074968 1.97644995134016 66.1947565490082
7116.55577918018 7376.41747647522 8152.50502671706 11977.1180064998 5313.6977311337 10998.3353837590 12522.1983714128 16503.8316124372 1.9213628830824 70.1216654171618
7817.69405482208 8186.43712828735 8991.76495013647 13327.3622403390 6129.81452327902 13194.4031276656 11128.2346247333 14128.2508674185 2.00897798539081 75.2328131396863
8175.49882481325 8695.03323040168 7709.77130602357 10808.5615570586 6081.1685726058 13081.9070790094 10503.2463579776 13400.4022131586 2.01730662338423 74.8677559133339
8714.78914693285 9874.96865880419 7838.6489134908 11646.7241734412 4449.1205292938 8760.86298672957 5924.43638615703 6987.1113704893 1.99909989346729 75.5593420570303
